projeto,mes,status,perfComp,perfOper,P50,energiaFinal,receitaForecast,budget,inversores,modulos,estrutura,transformadores,cabine,rede,manutencao,sujidade,clima
Frevo 102,2026-05,CONST,0,0.9989,201.2,0,0,0,0.003,0.001,0.004,0.004,0.0007,0.007,0.0014,0.02,-0.04
Frevo 102,2026-06,CONST,0,0,175.38,0,0,0,0.003,0.001,0.01,0.004,0.0007,0.003,0.0014,0.01,-0.02
Frevo 102,2026-07,CONST,0,0,189.95,0,0,0,0.003,0.001,0.004,0.004,0.0007,0.003,0.0014,0.01,-0.01
Frevo 102,2026-08,CONST,0,0,200.86,0,0,0,0.003,0.001,0.004,0.004,0.0007,0.007,0.0014,0.01,-0.01
Frevo 102,2026-09,CONST,0,0,206.78,0,0,0,0.003,0.001,0.004,0.004,0.0007,0.007,0.0014,0.01,-0.01
Frevo 102,2026-10,CONST,0,0,242.45,0,0,0,0.003,0.001,0.004,0.004,0.0007,0.007,0.0014,0.01,-0.02
Frevo 102,2026-11,COD,0,0.3,249.09,0,-9478.551241310823,0,0.003,0.001,0.004,0.004,0.0007,0.007,0.0014,0.01,-0.02
Frevo 102,2026-12,COD,0,0.5,243.8,0,-9478.551241310823,0,0.003,0.001,0.004,0.004,0.0007,0.007,0.0014,0.01,-0.03
Pantanal,2026-01,COD,0.95,1.0028275406995721,1090,1038.4279183944068,455578.86712581874,362738.80273202655,0.007,0.0021,0.007,0.007,0.0007,0.011972459300427939,0.0014,0.01,-0.05
Pantanal,2026-02,COD,0.95,0.9228275406995721,937.15,821.5864382782737,331174.53773740074,300328.0027923769,0.007,0.0021,0.007,0.007,0.0007,0.011972459300427939,0.0014,0.01,0.03
Pantanal,2026-03,COD,0.95,0.853215858151602,1141.6,925.3296624825751,390693.1604142813,355859.82696883415,0.007,0.0021,0.0261,0.007,0.0007,0.011972459300427939,0.0014,0.03,0.06051168254797009
Pantanal,2026-04,COD,0.95,0.9228275406995721,1012.2,887.3817348613015,368922.0191876285,279764.46031991043,0.007,0.0021,0.007,0.007,0.0007,0.011972459300427939,0.0014,0.01,0.03
Pantanal,2026-05,COD,0.95,0.9639275406995721,837.15,766.6043436618144,299630.7085518229,260159.68172408806,0.003,0.001,0.004,0.004,0.0007,0.011972459300427939,0.0014,0.01,0
Pantanal,2026-06,COD,0.95,0.9,785.01,671.18355,244886.7553245574,216762.4874411749,0.003,0.001,0.01,0.004,0.0007,0.011972459300427939,0.0014,0.01,0.01
Pantanal,2026-07,COD,0.95,0.7824460197959263,820.94,610.2241737167043,209913.69425525414,212289.43078202344,0.003,0.001,0.004,0.004,0.0007,0.011972459300427939,0.0014,0.01,0.02
Pantanal,2026-08,COD,0.95,0.8,1061.9,807.0440000000001,322831.38180288044,342322.63036679325,0.003,0.001,0.004,0.004,0.0007,0.011972459300427939,0.0014,0.01,0.01
Pantanal,2026-09,COD,0.95,0.85,1067.4,861.9255,354317.4987564904,351314.2140082367,0.003,0.001,0.004,0.004,0.0007,0.011972459300427939,0.0014,0.01,0.01
Pantanal,2026-10,COD,0.95,0.88,1140.5,953.458,406830.6953720404,370112.0118448343,0.003,0.001,0.004,0.004,0.0007,0.011972459300427939,0.0014,0.01,-0.005
Pantanal,2026-11,COD,0.95,0.9,1199.5,1025.5725,448203.5729546704,392933.6914159435,0.003,0.001,0.004,0.004,0.0007,0.011972459300427939,0.0014,0.01,-0.01
Pantanal,2026-12,COD,0.95,0.9,1219.6,1042.7579999999998,458063.0823140403,411866.3108337677,0.003,0.001,0.004,0.004,0.0007,0.011972459300427939,0.0014,0.01,-0.01
Alvorada,2026-01,COD,0.95,1.0049,1165.1,1112.2685404999997,497942.0398442033,395654.4621413563,0.007,0.0021,0.007,0.007,0.0007,0.0099,0.0014,0.01,-0.05
Alvorada,2026-02,COD,0.95,0.9249,1029.8,904.838919,378937.3967095943,267314.2522174851,0.007,0.0021,0.007,0.007,0.0007,0.0099,0.0014,0.01,0.03
Alvorada,2026-03,COD,0.95,0.8965605052848676,1161.6,989.372448791957,427435.2075480559,344475.00477699155,0.007,0.0021,0.007,0.007,0.0007,0.001,0.0014,0.01,0.06723949471513235
Alvorada,2026-04,COD,0.95,0.9129,1030.4,893.619552,372500.7231218193,276469.2439689168,0.007,0.0021,0.019,0.007,0.0007,0.0099,0.0014,0.01,0.03
Alvorada,2026-05,COD,0.95,0.94,852.85,761.5950499999999,296756.8219763674,248741.75188510763,0.003,0.001,0.03,0.004,0.0007,0.0099,0.0014,0.01,0
Alvorada,2026-06,COD,0.95,0.9,758.46,648.4833,231863.3735588224,205195.0030834397,0.003,0.001,0.03,0.004,0.0007,0.0099,0.0014,0.01,0.01
Alvorada,2026-07,COD,0.95,0.8810525274899138,870.14,728.3070939565698,277659.15742401243,229487.75471908695,0.003,0.001,0.03,0.004,0.0007,0.0099,0.0014,0.01,0.02
Alvorada,2026-08,COD,0.95,0.89,978.05,826.9412749999999,334246.66614656884,355240.2101610941,0.003,0.001,0.004,0.004,0.0007,0.0099,0.0014,0.01,0.01
Alvorada,2026-09,COD,0.95,0.89,1048.1,886.16855,368226.0017604574,342726.6804874656,0.003,0.001,0.004,0.004,0.0007,0.0099,0.0014,0.01,0.01
Alvorada,2026-10,COD,0.95,0.89,1155.7,977.14435,420419.8134957093,375973.7446113864,0.003,0.001,0.004,0.004,0.0007,0.0099,0.0014,0.01,-0.005
Alvorada,2026-11,COD,0.95,0.9,1183.8,1012.149,440502.3641515804,369095.97816529876,0.003,0.001,0.004,0.004,0.0007,0.0099,0.0014,0.01,-0.01
Alvorada,2026-12,COD,0.95,0.9,1032.5,882.7874999999999,366286.2563867704,403438.54537849914,0.003,0.001,0.004,0.004,0.0007,0.0099,0.0014,0.01,-0.01
Coqueiro 1,2026-01,COD,0.95,0.9306568229944969,681.4,602.4420812290276,546037.2742806098,0,0.007,0.0021,0.007,0.007,0.0007,0.014143177005503053,0.0014,0.01,0.02
Coqueiro 1,2026-02,COD,0.95,0.9306568229944969,597.6,528.3524915504357,468799.9341210631,296093.7029811854,0.007,0.0021,0.007,0.007,0.0007,0.014143177005503053,0.0014,0.01,0.02
Coqueiro 1,2026-03,COD,1,0.9506568229944969,561.03,533.3469974046026,474006.6352144368,288493.71955050103,0.007,0.0021,0.007,0.007,0.0007,0.014143177005503053,0.0014,0.01,0
Coqueiro 1,2026-04,COD,1,0.9206568229944969,439.8,404.9048707529798,340107.55074058264,200385.07551115926,0.007,0.0021,0.007,0.007,0.0007,0.014143177005503053,0.0014,0.01,0.03
Coqueiro 1,2026-05,COD,1,0.9617568229944969,314.67,302.6360194916784,233493.73243140097,137219.76189433734,0.003,0.001,0.004,0.004,0.0007,0.014143177005503053,0.0014,0.01,0
Coqueiro 1,2026-06,COD,0.9,0.9,269.7,218.457,145738.30564362716,91490.08876737228,0.003,0.001,0.01,0.004,0.0007,0.014143177005503053,0.0014,0.01,0.01
Coqueiro 1,2026-07,COD,0.9,0.5079718205413423,294.71,134.73393770856507,58458.20773169372,117575.77399600364,0.003,0.001,0.004,0.004,0.0007,0.014143177005503053,0.0014,0.01,0.02
Coqueiro 1,2026-08,COD,0.9,0.5,382.24,172.008,97315.88585922643,157242.10453060977,0.003,0.001,0.004,0.004,0.0007,0.014143177005503053,0.0014,0.01,0.01
Coqueiro 1,2026-09,COD,0.9,0.85,427.24,326.8386,258724.5772986684,202465.86455665994,0.003,0.001,0.004,0.004,0.0007,0.014143177005503053,0.0014,0.01,0.01
Coqueiro 1,2026-10,COD,0.9,0.85,558.47,427.22955,303343.83,256067.86523983406,0.003,0.001,0.004,0.004,0.0007,0.014143177005503053,0.0014,0.01,-0.005
Coqueiro 1,2026-11,COD,0.9,0.9,654.18,529.8858,303343.83,331299.8111626146,0.003,0.001,0.004,0.004,0.0007,0.014143177005503053,0.0014,0.01,-0.01
Coqueiro 1,2026-12,COD,0.9,0.9,717.33,581.0373000000001,303343.83,381730.6202148298,0.003,0.001,0.004,0.004,0.0007,0.014143177005503053,0.0014,0.01,-0.01
Cachoeira,2026-01,COD,0,0.9832775764500907,562.83,0,-37560.51211160433,-25894.46729607627,0.007,0.0021,0.007,0.007,0.0007,0.011522423549909327,0.0014,0.01,-0.030000000000000002
Cachoeira,2026-02,COD,0,0.9332775764500907,501.15,0,-37560.51211160433,-27667.007487188734,0.007,0.0021,0.007,0.007,0.0007,0.011522423549909327,0.0014,0.01,0.02
Cachoeira,2026-03,COD,1e-07,1.1178178316194705,512.75,5.7316109291605244e-05,-37560.47331962595,-27435.344988364377,0.007,0.0021,0.007,0.007,0.0007,0.011522423549909327,0.0014,0.01,-0.1645402551693797
Cachoeira,2026-04,COD,1e-07,0.9248000000000001,522.79,4.8347619156174915e-05,-37560.47938956821,-20131.33580828199,0.007,0.0021,0.007,0.007,0.0007,0.01,0.0014,0.01,0.03
Cachoeira,2026-05,COD,1e-07,0.9943775764500907,486.88,4.8414255388706806e-05,-37560.47934446833,-12560.114103284199,0.003,0.001,0.004,0.004,0.0007,0.011522423549909327,0.0014,0.02,-0.04
Cachoeira,2026-06,COD,1e-07,0.9,441.74,3.975659996058312e-05,-37560.4852040353,-7344.591918107559,0.003,0.001,0.01,0.004,0.0007,0.011522423549909327,0.0014,0.01,-0.02
Cachoeira,2026-07,COD,1e-07,0.7923212749581201,471.12,3.732783989107702e-05,-37560.48684783856,2325.692298146052,0.003,0.001,0.004,0.004,0.0007,0.011522423549909327,0.0014,0.01,0.02
Cachoeira,2026-08,COD,1e-07,0.8,561.92,4.49535999678119e-05,-37560.4816866662,20169.77610956208,0.003,0.001,0.004,0.004,0.0007,0.011522423549909327,0.0014,0.01,0.02
Cachoeira,2026-09,COD,1e-07,0.8,542.66,4.341279998243408e-05,-37560.48272949137,26128.745567072998,0.003,0.001,0.004,0.004,0.0007,0.011522423549909327,0.0014,0.01,0.02
Cachoeira,2026-10,COD,1e-07,0.83,567.37,4.7091709973301477e-05,-37560.480239577126,39396.813419514045,0.003,0.001,0.004,0.004,0.0007,0.011522423549909327,0.0014,0.01,0.005
Cachoeira,2026-11,COD,1e-07,0.9,571.78,5.1460199983921484e-05,-37560.4772829499,48707.613400595146,0.003,0.001,0.004,0.004,0.0007,0.011522423549909327,0.0014,0.01,-0.01
Cachoeira,2026-12,COD,1e-07,0.9,578.72,5.208480001783755e-05,-37560.47686021583,54255.871553067,0.003,0.001,0.004,0.004,0.0007,0.011522423549909327,0.0014,0.01,-0.02
Horizonte I,2026-01,COD,0.95,0.9883983370686144,575.15,540.0534383867628,343824.08912252035,311406.8729606173,0.007,0.0021,0.007,0.007,0.0007,0.006401662931385642,0.0014,0.01,-0.030000000000000002
Horizonte I,2026-02,COD,0.95,0.9383983370686144,556.55,496.1523147707605,312821.20804831764,283516.73452101735,0.007,0.0021,0.007,0.007,0.0007,0.006401662931385642,0.0014,0.01,0.02
Horizonte I,2026-03,COD,0.95,0.9563377073522467,594.47,540.0883730452056,343848.75990476605,283804.44981660135,0.007,0.0021,0.05,0.007,0.0007,0.006401662931385642,0.0014,0.03,-0.060939370283632326
Horizonte I,2026-04,COD,0.95,0.9183983370686144,528.52,461.12229465212886,288083.08158795076,266090.52924386534,0.007,0.0021,0.007,0.007,0.0007,0.006401662931385642,0.0014,0.02,0.03
Horizonte I,2026-05,COD,0.95,0.9994983370686144,512.49,486.62125762607945,306090.3955581274,258931.18043954534,0.003,0.001,0.004,0.004,0.0007,0.006401662931385642,0.0014,0.02,-0.04
Horizonte I,2026-06,COD,0.95,0.9,472.66,404.1243,247831.2177603956,236777.10267957734,0.003,0.001,0.01,0.004,0.0007,0.006401662931385642,0.0014,0.01,-0.02
Horizonte I,2026-07,COD,0.95,0.6895323784538567,496.38,325.15657791607913,192064.3786725667,259509.8951247134,0.003,0.001,0.004,0.004,0.0007,0.006401662931385642,0.0014,0.01,0.02
Horizonte I,2026-08,COD,0.95,0.7,604.11,401.73314999999997,246142.59266439558,291132.7276394173,0.003,0.001,0.004,0.004,0.0007,0.006401662931385642,0.0014,0.01,0.02
Horizonte I,2026-09,COD,0.95,0.7,584.61,388.76564999999994,236984.9714643956,292679.2230288253,0.003,0.001,0.004,0.004,0.0007,0.006401662931385642,0.0014,0.01,0.02
Horizonte I,2026-10,COD,0.95,0.75,584.33,416.33512500000006,256454.47666839563,284689.2396741374,0.003,0.001,0.004,0.004,0.0007,0.006401662931385642,0.0014,0.01,0.005
Horizonte I,2026-11,COD,0.95,0.78,572.83,424.46703,262197.2108595956,305733.36053820135,0.003,0.001,0.004,0.004,0.0007,0.006401662931385642,0.0014,0.01,-0.01
Horizonte I,2026-12,COD,0.95,0.83,619.11,488.168235,307182.8677227956,293278.32298111334,0.003,0.001,0.004,0.004,0.0007,0.006401662931385642,0.0014,0.01,-0.02
Horizonte II,2026-01,COD,0.95,0.9886987966271595,286.05,268.67642623643906,170912.42498830316,158483.88403286153,0.007,0.0021,0.007,0.007,0.0007,0.006101203372840487,0.0014,0.01,-0.030000000000000002
Horizonte II,2026-02,COD,0.95,0.9386987966271595,278.12,248.01736385204833,156323.0386252093,144973.60616855754,0.007,0.0021,0.007,0.007,0.0007,0.006101203372840487,0.0014,0.01,0.02
Horizonte II,2026-03,COD,0.95,0.9605316548805927,278.81,254.41553916239513,160841.41655953345,145385.43394458955,0.007,0.0021,0.05,0.007,0.0007,0.006101203372840487,0.0014,0.03,-0.0648328582534332
Horizonte II,2026-04,COD,0.95,0.9186987966271595,264.29,230.66275971256238,144067.2537179131,133981.58352561353,0.007,0.0021,0.007,0.007,0.0007,0.006101203372840487,0.0014,0.02,0.03
Horizonte II,2026-05,COD,0.95,0.9997987966271595,254.26,241.49839992890048,151719.3600268169,131891.02243406154,0.003,0.001,0.004,0.004,0.0007,0.006101203372840487,0.0014,0.02,-0.04
Horizonte II,2026-06,COD,0.95,0.9,235.67,201.49784999999997,123471.05587871143,121431.72521812553,0.003,0.001,0.01,0.004,0.0007,0.006101203372840487,0.0014,0.01,-0.02
Horizonte II,2026-07,COD,0.95,0.743589973267705,243.77,172.20168139429504,102782.16328550705,124479.72510335754,0.003,0.001,0.004,0.004,0.0007,0.006101203372840487,0.0014,0.01,0.02
Horizonte II,2026-08,COD,0.95,0.8,302.15,229.634,143340.74577471142,158383.39553332556,0.003,0.001,0.004,0.004,0.0007,0.006101203372840487,0.0014,0.01,0.02
Horizonte II,2026-09,COD,0.95,0.8,292.43,222.2468,138123.92068671144,149575.86623562957,0.003,0.001,0.004,0.004,0.0007,0.006101203372840487,0.0014,0.01,0.02
Horizonte II,2026-10,COD,0.95,0.83,281.09,221.63946499999997,137695.02198831143,145121.09423298953,0.003,0.001,0.004,0.004,0.0007,0.006101203372840487,0.0014,0.01,0.005
Horizonte II,2026-11,COD,0.95,0.85,300.9,242.97674999999998,152763.36773471144,154418.70828119756,0.003,0.001,0.004,0.004,0.0007,0.006101203372840487,0.0014,0.01,-0.01
Horizonte II,2026-12,COD,0.95,0.88,306.03,255.84107999999998,161848.13049791142,148157.71085130953,0.003,0.001,0.004,0.004,0.0007,0.006101203372840487,0.0014,0.01,-0.02
Horizonte III,2026-01,COD,0.95,0.9872677413001998,189.06,177.32019721170496,126571.75122195674,112100.32538192875,0.007,0.0021,0.007,0.007,0.0007,0.007532258699800174,0.0014,0.01,-0.030000000000000002
Horizonte III,2026-02,COD,0.95,0.9372677413001999,182.82,162.7837240412774,115112.95453094263,101964.82528205405,0.007,0.0021,0.007,0.007,0.0007,0.007532258699800174,0.0014,0.01,0.02
Horizonte III,2026-03,COD,0.95,0.9647609801926657,212.16,194.44950507979212,140074.4250835579,120239.25053685886,0.007,0.0021,0.05,0.007,0.0007,0.007532258699800174,0.0014,0.03,-0.07049323889246585
Horizonte III,2026-04,COD,0.95,0.9172677413001998,194.41,169.40972050686324,120336.08847026617,106034.85839176971,0.007,0.0021,0.007,0.007,0.0007,0.007532258699800174,0.0014,0.02,0.03
Horizonte III,2026-05,COD,0.95,0.9983677413001998,190.93,181.08743520412477,129541.3858599941,106083.18300660345,0.003,0.001,0.004,0.004,0.0007,0.007532258699800174,0.0014,0.02,-0.04
Horizonte III,2026-06,COD,0.95,0.9,177.06,151.3863,106128.60438224475,96933.3760130709,0.003,0.001,0.01,0.004,0.0007,0.007532258699800174,0.0014,0.01,-0.02
Horizonte III,2026-07,COD,0.95,0.7609175025415115,192.51,139.16001699355306,96490.88210840689,105449.36433280104,0.003,0.001,0.004,0.004,0.0007,0.007532258699800174,0.0014,0.01,0.02
Horizonte III,2026-08,COD,0.95,0.8,224.18,170.3768,121098.41693646161,126939.45331808296,0.003,0.001,0.004,0.004,0.0007,0.007532258699800174,0.0014,0.01,0.02
Horizonte III,2026-09,COD,0.95,0.8,213.12,161.9712,114472.45888344958,117746.23255273358,0.003,0.001,0.004,0.004,0.0007,0.007532258699800174,0.0014,0.01,0.02
Horizonte III,2026-10,COD,0.95,0.83,217.67,171.63279499999996,122088.49143260616,122359.02845547089,0.003,0.001,0.004,0.004,0.0007,0.007532258699800174,0.0014,0.01,0.005
Horizonte III,2026-11,COD,0.95,0.85,202.62,163.61565,115768.74430272667,111631.66246448299,0.003,0.001,0.004,0.004,0.0007,0.007532258699800174,0.0014,0.01,-0.01
Horizonte III,2026-12,COD,0.95,0.88,214.39,179.23003999999997,128077.24020585918,111841.35439488778,0.003,0.001,0.004,0.004,0.0007,0.007532258699800174,0.0014,0.01,-0.02
Jatobá 1,2026-01,COD,1,0.9877,1088.62,1075.2299739999999,649591.4659610961,480509.9737217868,0.007,0.0021,0.007,0.007,0.0007,0.0071,0.0014,0.01,-0.030000000000000002
Jatobá 1,2026-02,COD,1,0.9377,995.9200000000001,933.874184,552523.3355095733,412925.3219431798,0.007,0.0021,0.007,0.007,0.0007,0.0071,0.0014,0.01,0.02
Jatobá 1,2026-03,COD,1,0.9577,1068.8200000000002,1023.6089140000001,614143.6092717743,437484.9604416457,0.007,0.0021,0.007,0.007,0.0007,0.0071,0.0014,0.01,0
Jatobá 1,2026-04,COD,1,0.9477,1072.24,1016.161848,609029.7559660901,459947.12651866715,0.007,0.0021,0.007,0.007,0.0007,0.0071,0.0014,0.01,0.01
Jatobá 1,2026-05,COD,1,0.9628,1113.6899999999998,1072.2607319999997,647552.5061859207,458146.55771909916,0.003,0.001,0.04,0.004,0.0007,0.0071,0.0014,0.02,-0.04
Jatobá 1,2026-06,COD,1,0.9,1051.89,946.7010000000001,561331.4292478326,439323.0707284955,0.003,0.001,0.04,0.004,0.0007,0.0071,0.0014,0.01,-0.02
Jatobá 1,2026-07,COD,1,0.8276802175132381,1173.04,970.9020023517287,577950.1050964498,498877.9548521103,0.003,0.001,0.04,0.004,0.0007,0.0071,0.0014,0.01,0.02
Jatobá 1,2026-08,COD,1,0.84,1284.73,1079.1732,652299.2544129724,553680.7557993862,0.003,0.001,0.004,0.004,0.0007,0.0071,0.0014,0.01,0.02
Jatobá 1,2026-09,COD,1,0.85,1199.77,1019.8045,611531.1421457825,499708.780470182,0.003,0.001,0.004,0.004,0.0007,0.0071,0.0014,0.01,0.02
Jatobá 1,2026-10,COD,1,0.85,1183,1005.55,601742.6667991325,505466.4031613407,0.003,0.001,0.004,0.004,0.0007,0.0071,0.0014,0.01,0.005
Jatobá 1,2026-11,COD,1,0.87,1104.5900000000001,960.9933000000001,571145.8616163426,450296.886230705,0.003,0.001,0.004,0.004,0.0007,0.0071,0.0014,0.01,-0.01
Jatobá 1,2026-12,COD,1,0.9,1063.42,957.0780000000001,568457.2497727326,408156.1201298501,0.003,0.001,0.004,0.004,0.0007,0.0071,0.0014,0.01,-0.02
Jatobá 2,2026-01,COD,1,0.9748,1063.56,1036.758288,623173.201556518,467623.0828180877,0.007,0.0021,0.007,0.007,0.0007,0.02,0.0014,0.01,-0.030000000000000002
Jatobá 2,2026-02,COD,1,0.9248,1017.8900000000001,941.3446720000001,557653.2725550989,421633.40447495,0.007,0.0021,0.007,0.007,0.0007,0.02,0.0014,0.01,0.02
Jatobá 2,2026-03,COD,1,0.9577,1132.57,1084.6622889999999,656068.5772480117,465761.9960492666,0.007,0.0021,0.007,0.007,0.0007,0.0071,0.0014,0.01,0
Jatobá 2,2026-04,COD,1,0.8968,1074.3999999999999,963.5219199999999,572882.2490400365,459677.8103898131,0.007,0.0021,0.05,0.007,0.0007,0.015,0.0014,0.01,0.01
Jatobá 2,2026-05,COD,1,0.6829,1059.2,723.32768,407942.37765574845,429730.8857576962,0.2,0.001,0.11,0.004,0.0007,0.02,0.0014,0.02,-0.04
Jatobá 2,2026-06,COD,1,0.74,1006.8799999999999,745.0912,422887.24972957245,414883.7858216093,0.2,0.001,0.11,0.004,0.0007,0.02,0.0014,0.01,-0.02
Jatobá 2,2026-07,COD,1,0.7540646939059273,1135.9,856.542085807743,499419.870873169,478165.123659044,0.2,0.001,0.11,0.004,0.0007,0.02,0.0014,0.01,0.02
Jatobá 2,2026-08,COD,1,0.74,1234.6899999999998,913.6705999999998,538649.6616593522,526726.2367344173,0.003,0.001,0.004,0.004,0.0007,0.02,0.0014,0.01,0.02
Jatobá 2,2026-09,COD,1,0.75,1156.6999999999998,867.5249999999999,506961.76885663235,477063.24916446785,0.003,0.001,0.004,0.004,0.0007,0.02,0.0014,0.01,0.02
Jatobá 2,2026-10,COD,1,0.75,1176.67,882.5025,517246.7237483825,499327.27823569014,0.003,0.001,0.004,0.004,0.0007,0.02,0.0014,0.01,0.005
Jatobá 2,2026-11,COD,1,0.78,1093.56,852.9768,496971.61157029244,441605.22137953725,0.003,0.001,0.004,0.004,0.0007,0.02,0.0014,0.01,-0.01
Jatobá 2,2026-12,COD,1,0.85,1142.07,970.7594999999999,577852.2496292824,440896.11818233476,0.003,0.001,0.004,0.004,0.0007,0.02,0.0014,0.01,-0.02
Jatobá 6,2026-01,COD,0,0.9908,1070.47,0,-88762.18323586747,0,0.007,0.0021,0.007,0.007,0.0007,0.004,0.0014,0.01,-0.030000000000000002
Jatobá 6,2026-02,COD,0,0.9408,775.6600000000001,0,-88762.18323586747,0,0.007,0.0021,0.007,0.007,0.0007,0.004,0.0014,0.01,0.02
Jatobá 6,2026-03,COD,0,0.9608,847.01,0,-88762.18323586747,0,0.007,0.0021,0.007,0.007,0.0007,0.004,0.0014,0.01,0
Jatobá 6,2026-04,COD,0,0.9047000000000001,819.8499999999999,0,-88762.18323586747,0,0.007,0.0021,0.05,0.007,0.0007,0.0071,0.0014,0.01,0.01
Jatobá 6,2026-05,COD,0.65,0.9989,812.65,527.64145525,243497.3562585439,0,0.003,0.001,0.004,0.004,0.0007,0.007,0.0014,0.02,-0.04
Jatobá 6,2026-06,COD,0.65,0.9,779.58,456.05430000000007,198418.42055245885,0,0.003,0.001,0.01,0.004,0.0007,0.007,0.0014,0.01,-0.02
Jatobá 6,2026-07,COD,0.3,0.9539752174247672,856.12,245.01517894250753,65525.600096104434,0,0.003,0.001,0.004,0.004,0.0007,0.007,0.0014,0.01,0.02
Jatobá 6,2026-08,COD,0.4,0.85,962.1,327.11400000000003,117223.80577380653,267853.875939143,0.003,0.001,0.004,0.004,0.0007,0.007,0.0014,0.01,0.02
Jatobá 6,2026-09,COD,0.4,0.85,914.98,311.0932,107135.39521135372,237723.30989892874,0.003,0.001,0.004,0.004,0.0007,0.007,0.0014,0.01,0.02
Jatobá 6,2026-10,COD,0.65,0.88,874.86,500.41992000000005,226355.76384478924,232792.25722044153,0.003,0.001,0.004,0.004,0.0007,0.007,0.0014,0.01,0.005
Jatobá 6,2026-11,COD,0.65,0.89,827.6500000000001,478.79552500000005,212738.73005592404,210371.5887192957,0.003,0.001,0.004,0.004,0.0007,0.007,0.0014,0.01,-0.01
Jatobá 6,2026-12,COD,0.65,0.9,887.12,518.9652000000001,238033.85723810573,218768.88760684407,0.003,0.001,0.004,0.004,0.0007,0.007,0.0014,0.01,-0.02
Jatobá 71,2026-01,COD,0,0.9908,198.62,0,-14480.662573099413,0,0.007,0.0021,0.007,0.007,0.0007,0.004,0.0014,0.01,-0.030000000000000002
Jatobá 71,2026-02,COD,0,0.9408,197.24,0,-14480.662573099413,5298.903815293335,0.007,0.0021,0.007,0.007,0.0007,0.004,0.0014,0.01,0.02
Jatobá 71,2026-03,COD,0,0.8384825899280581,216.63,0,-14480.662573099413,12070.266590701358,0.007,0.0021,0.08,0.007,0.0007,0.004,0.0014,0.04,0.019317410071941918
Jatobá 71,2026-04,COD,0,0.9147000000000001,215.41,0,-14480.662573099413,18686.61581546598,0.007,0.0021,0.04,0.007,0.0007,0.0071,0.0014,0.01,0.01
Jatobá 71,2026-05,COD,0,0.9989,199.77,0,-14480.662573099413,22026.252243915616,0.003,0.001,0.004,0.004,0.0007,0.007,0.0014,0.02,-0.04
Jatobá 71,2026-06,COD,0,0.9,201.78,0,-14480.662573099413,25765.6810451293,0.003,0.001,0.01,0.004,0.0007,0.003,0.0014,0.01,-0.02
Jatobá 71,2026-07,COD,0,0.8573636173059768,222.35,0,-14480.662573099413,35390.20391563111,0.003,0.001,0.004,0.004,0.0007,0.003,0.0014,0.01,0.02
Jatobá 71,2026-08,COD,0.1,0.85,248.56,21.1276,-1668.235203019416,42792.90091177219,0.003,0.001,0.004,0.004,0.0007,0.007,0.0014,0.01,0.02
Jatobá 71,2026-09,COD,0.2,0.88,219.02,38.54751999999999,8895.74081851657,44934.49091331007,0.003,0.001,0.004,0.004,0.0007,0.007,0.0014,0.01,0.02
Jatobá 71,2026-10,COD,0.3,0.9,221.93,59.921100000000024,21857.338036780595,47778.52828513201,0.003,0.001,0.004,0.004,0.0007,0.007,0.0014,0.01,0.005
Jatobá 71,2026-11,COD,0.4,0.9,203.08,73.10880000000002,29854.765497940578,48054.14759221093,0.003,0.001,0.004,0.004,0.0007,0.007,0.0014,0.01,-0.01
Jatobá 71,2026-12,COD,0.5,0.9,193.74,87.183,38389.79386330057,49424.23361894157,0.003,0.001,0.004,0.004,0.0007,0.007,0.0014,0.01,-0.02
Jatobá 72,2026-01,COD,0,0.9908,196.93,0,-17752.436647173483,0,0.007,0.0021,0.007,0.007,0.0007,0.004,0.0014,0.01,-0.030000000000000002
Jatobá 72,2026-02,COD,0,0.9408,204.7,0,-17752.436647173483,0,0.007,0.0021,0.007,0.007,0.0007,0.004,0.0014,0.01,0.02
Jatobá 72,2026-03,COD,0,0.8384825899280581,226.6,0,-17752.436647173483,0,0.007,0.0021,0.08,0.007,0.0007,0.004,0.0014,0.04,0.019317410071941918
Jatobá 72,2026-04,COD,0,0.9147000000000001,228.11,0,-17752.436647173483,4137.7117161532515,0.007,0.0021,0.04,0.007,0.0007,0.0071,0.0014,0.01,0.01
Jatobá 72,2026-05,COD,0,0.9989,214.22,0,-17752.436647173483,9766.7616489332,0.003,0.001,0.004,0.004,0.0007,0.007,0.0014,0.02,-0.04
Jatobá 72,2026-06,COD,0,0.9,217.27,0,-17752.436647173497,15390.229468736237,0.003,0.001,0.01,0.004,0.0007,0.003,0.0014,0.01,-0.02
Jatobá 72,2026-07,COD,0.15,0.8142436351083905,238.71,29.15521472050858,858.7424971736764,25380.334548100363,0.003,0.001,0.004,0.004,0.0007,0.003,0.0014,0.01,0.02
Jatobá 72,2026-08,COD,0.2,0.8,264.46,42.31359999999998,9258.37419375281,33498.25886254849,0.003,0.001,0.004,0.004,0.0007,0.007,0.0014,0.01,0.02
Jatobá 72,2026-09,COD,0.5,0.8,229.16,91.664,40761.113722510716,37082.51251672806,0.003,0.001,0.004,0.004,0.0007,0.007,0.0014,0.01,0.02
Jatobá 72,2026-10,COD,0.7,0.82,229,131.446,66155.88223366861,41048.38830885733,0.003,0.001,0.004,0.004,0.0007,0.007,0.0014,0.01,0.005
